,movieId,timestamp,zeroEtoile,uneEtoile,deuxEtoile,toisEtoile,quatreEtoile,cingEtoile
5833,155579,2017,,,,,1.0,
5834,155609,2017,,,1.0,,,
5835,155804,2017,,,,,2.0,
5836,156690,2017,,,,1.0,,
5837,156783,2017,,1.0,8.0,2.0,8.0,7.0
5838,157051,2017,,,1.0,,,
5839,157196,2017,,,,,1.0,
5840,157310,2017,,,,,1.0,
5841,157405,2017,,,,2.0,1.0,
5842,157448,2017,,,1.0,,1.0,
5843,157629,2017,,,,,1.0,
5844,158101,2017,1.0,,,,1.0,
5845,158286,2017,,1.0,,1.0,,
5846,158304,2017,,,,,1.0,1.0
5847,158330,2017,,,1.0,1.0,,
5848,158426,2017,,,,,2.0,
5849,158538,2017,,,,,8.0,3.0
5850,158607,2017,1.0,,,,2.0,
5851,158611,2017,,,,,2.0,2.0
5852,158854,2017,,,,2.0,5.0,
5853,158856,2017,,,,1.0,3.0,2.0
5854,159081,2017,,,,,1.0,
5855,159087,2017,,,,,1.0,
5856,159409,2017,,,,1.0,2.0,
5857,159622,2017,1.0,,,1.0,,
5858,159656,2017,,,,,1.0,
5859,159731,2017,,,,,1.0,
5860,159747,2017,,,,1.0,,
5861,159805,2017,,,,,1.0,
5862,160281,2017,,,,,1.0,
5863,160408,2017,,,,,1.0,
5864,160456,2017,,,,,1.0,
5865,160852,2017,,,,,1.0,
5866,161151,2017,,,,,1.0,
5867,161426,2017,,,,,1.0,
5868,161622,2017,,,1.0,3.0,1.0,1.0
5869,162004,2017,,,,,3.0,
5870,162334,2017,,,,,,1.0
5871,162424,2017,,,,2.0,2.0,
5872,162958,2017,,,1.0,,,
5873,162960,2017,,,,,1.0,
5874,162970,2017,,,,1.0,2.0,
5875,162972,2017,,,,,1.0,
5876,162974,2017,,,,2.0,,
5877,162976,2017,,,,,1.0,
5878,163140,2017,1.0,,,,2.0,
5879,163412,2017,,,,1.0,1.0,
5880,163456,2017,2.0,,1.0,,,
5881,163466,2017,,,1.0,1.0,2.0,
5882,163527,2017,,1.0,1.0,2.0,3.0,
5883,163767,2017,,,,,2.0,1.0
5884,164031,2017,,,,1.0,,
5885,164214,2017,,,4.0,1.0,,
5886,164220,2017,,,,,1.0,
5887,164258,2017,,,,,1.0,
5888,164306,2017,,,1.0,,,
5889,164797,2017,,1.0,1.0,,,
5890,164837,2017,,,,1.0,,1.0
5891,164895,2017,,,1.0,,1.0,1.0
5892,165065,2017,,,,1.0,,
5893,165423,2017,,,2.0,,,
5894,165533,2017,,,,1.0,,
5895,165545,2017,,,,3.0,4.0,
5896,165807,2017,,,1.0,1.0,,
5897,166322,2017,,,,,2.0,
5898,166490,2017,,,,,1.0,
5899,166506,2017,,,1.0,,1.0,
5900,166524,2017,,1.0,,2.0,2.0,2.0
5901,166566,2017,,,2.0,1.0,,
5902,166679,2017,,,1.0,,,
5903,166697,2017,,,,,1.0,
5904,166765,2017,,,4.0,2.0,9.0,2.0
5905,166786,2017,,,,,2.0,
5906,166880,2017,,,,,3.0,
5907,166952,2017,1.0,,4.0,1.0,6.0,1.0
5908,167026,2017,,,1.0,,1.0,
5909,167278,2017,,,1.0,,1.0,
5910,167384,2017,,,1.0,1.0,,1.0
5911,167710,2017,,,2.0,,5.0,
5912,167780,2017,,,2.0,,4.0,
5913,168036,2017,,,,2.0,2.0,1.0
5914,168054,2017,,,1.0,,,1.0
5915,168644,2017,,,,,,1.0
5916,168678,2017,,,1.0,,,
5917,168836,2017,,,,,1.0,
5918,168842,2017,,1.0,1.0,1.0,,
5919,168920,2017,,,2.0,,,
5920,168956,2017,,,,,1.0,1.0
5921,169120,2017,,,1.0,,,
5922,169150,2017,,,,1.0,,
5923,169174,2017,,,,1.0,1.0,
5924,169468,2017,1.0,,1.0,,,
5925,169780,2017,,,1.0,,,
5926,169848,2017,,,1.0,1.0,1.0,
5927,169872,2017,,,,2.0,1.0,
5928,170006,2017,,,,,1.0,
5929,170497,2017,,,,,1.0,
5930,170507,2017,,,1.0,1.0,2.0,
5931,170693,2017,,,,1.0,1.0,
5932,170765,2017,,,,,1.0,
5933,170891,2017,,1.0,2.0,4.0,13.0,
5934,170929,2017,,,,1.0,1.0,
5935,171155,2017,,1.0,,1.0,2.0,
5936,171189,2017,,,,1.0,,
5937,171241,2017,,,1.0,,,
5938,171357,2017,,,1.0,,,
5939,171383,2017,,,,,1.0,
5940,171393,2017,,,,1.0,2.0,
5941,171433,2017,,,1.0,,,
5942,171447,2017,,,,1.0,1.0,
5943,171519,2017,5.0,,12.0,,2.0,1.0
5944,171531,2017,,,1.0,,1.0,
5945,171565,2017,,,,,1.0,
5946,171591,2017,,,1.0,,1.0,
5947,171823,2017,,,3.0,1.0,4.0,
5948,171833,2017,,,1.0,1.0,5.0,
5949,172101,2017,,,1.0,1.0,,
5950,172267,2017,,,,,1.0,
5951,172315,2017,,,,,1.0,
5952,172341,2017,,,,,1.0,
5953,172347,2017,,,,,1.0,
5954,172377,2017,,,,,1.0,
5955,172381,2017,,,,,2.0,
5956,172477,2017,,,,,2.0,
5957,172509,2017,,,,,1.0,
5958,172513,2017,,,,,2.0,
5959,172515,2017,,,3.0,1.0,3.0,
5960,172517,2017,,,3.0,1.0,3.0,
5961,172523,2017,1.0,1.0,4.0,2.0,3.0,1.0
5962,172559,2017,,,,,1.0,
5963,172725,2017,,,,1.0,2.0,1.0
5964,172851,2017,,,,,3.0,
5965,172853,2017,,,,,1.0,
5966,172855,2017,,,,,1.0,
5967,172857,2017,,,,,1.0,
5968,172863,2017,,,1.0,,1.0,
5969,173239,2017,,,1.0,,,
5970,173705,2017,,,,1.0,1.0,
5971,173749,2017,,,1.0,,4.0,
5972,174227,2017,,,,,1.0,
5973,174409,2017,,,,,,1.0
5974,174593,2017,,,2.0,,,
5975,174621,2017,,,,,4.0,
5976,174861,2017,,,,1.0,3.0,1.0
5977,175061,2017,,,1.0,,,
5978,175297,2017,,,,,2.0,
5979,175313,2017,,,,,1.0,
5980,175379,2017,,,1.0,1.0,3.0,
5981,175385,2017,,,,,1.0,
5982,175417,2017,,,,1.0,1.0,
5983,175433,2017,,,2.0,,3.0,1.0
5984,175465,2017,,,1.0,,,
5985,175469,2017,,1.0,5.0,1.0,5.0,1.0
5986,175523,2017,,,,1.0,,
5987,175581,2017,,,1.0,,2.0,2.0
5988,175715,2017,,,2.0,,,
5989,175787,2017,1.0,,2.0,1.0,1.0,1.0
5990,175793,2017,,,,2.0,,
5991,175807,2017,,,,,1.0,
5992,175873,2017,,,,1.0,,
5993,175911,2017,,,,,1.0,
5994,175943,2017,,,,1.0,,
5995,176005,2017,2.0,1.0,,,1.0,
5996,176007,2017,,,,1.0,,
5997,176011,2017,,,,,1.0,
5998,176119,2017,,,,1.0,,
5999,176155,2017,,,,,1.0,
6000,176205,2017,1.0,,1.0,1.0,,
6001,176207,2017,1.0,,,,,
6002,176377,2017,1.0,,,,,
6003,176379,2017,1.0,,,,,
6004,176825,2017,,,,,1.0,1.0
6005,176887,2017,,,,1.0,10.0,1.0
6006,177007,2017,,,,,1.0,
6007,177009,2017,,,,,1.0,
6008,177417,2017,1.0,,,,,
6009,177419,2017,1.0,,,,,
6010,177515,2017,,,1.0,,1.0,
6011,177943,2017,,,,,1.0,
6012,178025,2017,,,1.0,,,
6013,178051,2017,1.0,,,1.0,,
6014,178499,2017,,,,1.0,,
6015,178597,2017,,,,,1.0,
6016,178653,2017,,,1.0,,,
6017,178681,2017,,,1.0,,,
6018,178683,2017,,,,,1.0,
6019,178717,2017,,,,1.0,,
6020,178777,2017,,,,,2.0,
6021,178977,2017,,1.0,,,,
6022,179031,2017,,,1.0,,,
6023,179521,2017,1.0,,,,3.0,
6024,179641,2017,,,,,1.0,
6025,179733,2017,,,,,1.0,
6026,179807,2017,1.0,,,,,
6027,179971,2017,,,,,1.0,
6028,179999,2017,,,1.0,,,
6029,180163,2017,,,,,1.0,
6030,180181,2017,,,1.0,,1.0,
6031,180187,2017,,,,,1.0,
6032,180305,2017,,,1.0,,1.0,
6033,180313,2017,,,1.0,1.0,,
6034,180579,2017,,,,,1.0,
6035,180651,2017,,,,,1.0,
6036,181063,2017,,,,,,1.0
6037,181123,2017,,,1.0,,,
6038,181289,2017,,1.0,,,,
6039,181345,2017,,,,,1.0,
6040,181357,2017,,,,,6.0,1.0
6041,181363,2017,1.0,,,,,
6042,181377,2017,,,,,1.0,
6043,181381,2017,,,,,1.0,
6044,181383,2017,1.0,,,,,
6045,181387,2017,,,1.0,,,
6046,181389,2017,,,,1.0,,
6047,181391,2017,,,1.0,,,
6048,181393,2017,,,,,1.0,
6049,181397,2017,,,,1.0,,
6050,181399,2017,,,,,1.0,
6051,181415,2017,,,,1.0,2.0,
6052,182705,2017,,,2.0,,,
6053,182895,2017,,,,1.0,,
6054,182975,2017,,,,,1.0,
6055,182977,2017,,,,,1.0,
6056,182983,2017,,,,,1.0,
6057,73268,2018,3.0,4.0,21.0,21.0,43.0,8.0
6058,73319,2018,3.0,1.0,22.0,21.0,55.0,13.0
6059,73321,2018,6.0,10.0,92.0,80.0,272.0,48.0
6060,73929,2018,8.0,4.0,34.0,9.0,23.0,4.0
6061,74115,2018,,,1.0,,1.0,
6062,74131,2018,,,,1.0,3.0,
6063,74154,2018,2.0,3.0,16.0,14.0,28.0,3.0
6064,74156,2018,1.0,,15.0,9.0,22.0,1.0
6065,74324,2018,,1.0,3.0,3.0,48.0,15.0
6066,74450,2018,4.0,7.0,24.0,9.0,27.0,5.0
6067,74452,2018,1.0,3.0,15.0,6.0,8.0,
6068,74458,2018,13.0,20.0,102.0,176.0,1083.0,451.0
6069,74530,2018,8.0,15.0,75.0,45.0,81.0,14.0
6070,74532,2018,2.0,1.0,15.0,9.0,11.0,6.0
6071,74545,2018,1.0,3.0,11.0,17.0,75.0,5.0
6072,74580,2018,3.0,5.0,14.0,16.0,8.0,1.0
6073,74685,2018,2.0,1.0,23.0,28.0,38.0,5.0
6074,74688,2018,2.0,1.0,19.0,21.0,45.0,13.0
6075,74698,2018,5.0,8.0,21.0,14.0,10.0,3.0
6076,74787,2018,,,3.0,4.0,18.0,7.0
6077,74789,2018,29.0,26.0,171.0,139.0,239.0,40.0
6078,74795,2018,3.0,1.0,23.0,24.0,44.0,3.0
6079,74851,2018,3.0,3.0,24.0,22.0,37.0,6.0
6080,74916,2018,,1.0,9.0,9.0,17.0,3.0
6081,74944,2018,,,2.0,3.0,9.0,
6082,74946,2018,3.0,,27.0,21.0,63.0,8.0
6083,75341,2018,4.0,,10.0,8.0,50.0,11.0
6084,75395,2018,,1.0,8.0,4.0,16.0,1.0
6085,75438,2018,1.0,1.0,2.0,2.0,3.0,
6086,75805,2018,4.0,1.0,26.0,23.0,39.0,3.0
6087,75985,2018,4.0,2.0,34.0,28.0,37.0,4.0
6088,76077,2018,10.0,11.0,63.0,55.0,108.0,11.0
6089,76093,2018,14.0,17.0,87.0,146.0,743.0,286.0
6090,76175,2018,12.0,12.0,70.0,56.0,46.0,5.0
6091,76251,2018,26.0,26.0,114.0,164.0,538.0,85.0
6092,76293,2018,3.0,3.0,45.0,43.0,96.0,4.0
6093,76738,2018,,,1.0,,3.0,1.0
6094,76753,2018,,,1.0,,1.0,
6095,76755,2018,,,,3.0,3.0,
6096,76763,2018,,,7.0,5.0,12.0,3.0
6097,77191,2018,1.0,1.0,4.0,2.0,11.0,1.0
6098,77206,2018,1.0,2.0,2.0,10.0,6.0,2.0
6099,77364,2018,1.0,4.0,7.0,7.0,16.0,3.0
6100,77414,2018,1.0,2.0,6.0,11.0,31.0,8.0
6101,77421,2018,,,3.0,5.0,4.0,
6102,77455,2018,3.0,1.0,13.0,17.0,89.0,23.0
6103,77561,2018,27.0,20.0,182.0,234.0,507.0,116.0
6104,77629,2018,,,,2.0,2.0,
6105,77665,2018,1.0,,5.0,1.0,,
6106,77667,2018,1.0,,13.0,2.0,5.0,3.0
6107,77672,2018,,,,,1.0,
6108,77798,2018,5.0,3.0,18.0,6.0,9.0,1.0
6109,77800,2018,1.0,2.0,11.0,12.0,38.0,9.0
6110,77818,2018,,,,1.0,,
6111,77820,2018,1.0,3.0,2.0,,1.0,
6112,77833,2018,,,,2.0,4.0,
6113,77837,2018,,,,1.0,9.0,
6114,77866,2018,3.0,4.0,51.0,51.0,66.0,13.0
6115,78022,2018,,,2.0,1.0,2.0,
6116,78034,2018,,,,3.0,5.0,
6117,78039,2018,2.0,,13.0,11.0,107.0,14.0
6118,78041,2018,3.0,2.0,15.0,15.0,28.0,2.0
6119,78088,2018,3.0,1.0,17.0,14.0,41.0,6.0
6120,78105,2018,7.0,14.0,74.0,58.0,116.0,18.0
6121,78116,2018,,,3.0,1.0,4.0,1.0
6122,78128,2018,,,2.0,1.0,1.0,
6123,78174,2018,8.0,5.0,19.0,4.0,8.0,5.0
6124,78209,2018,9.0,8.0,61.0,31.0,72.0,11.0
6125,78218,2018,1.0,,4.0,6.0,21.0,2.0
6126,78247,2018,,,,1.0,,
6127,78251,2018,,,,1.0,,
6128,78264,2018,,,7.0,8.0,14.0,
6129,78290,2018,,1.0,3.0,,,
6130,78316,2018,3.0,5.0,19.0,22.0,54.0,21.0
6131,78321,2018,1.0,,3.0,,,
6132,78410,2018,,,,1.0,,
6133,78467,2018,3.0,2.0,9.0,7.0,2.0,1.0
6134,78469,2018,15.0,14.0,82.0,83.0,123.0,19.0
6135,78499,2018,25.0,24.0,107.0,155.0,696.0,230.0
6136,78517,2018,1.0,,,4.0,2.0,
6137,78574,2018,2.0,1.0,15.0,20.0,96.0,16.0
6138,78633,2018,,,,,3.0,1.0
6139,78637,2018,24.0,19.0,69.0,58.0,70.0,15.0
6140,78679,2018,,,1.0,4.0,5.0,
6141,78759,2018,,,,3.0,1.0,
6142,78772,2018,59.0,31.0,87.0,31.0,55.0,16.0
6143,78893,2018,35.0,13.0,36.0,11.0,24.0,
6144,79057,2018,8.0,5.0,36.0,46.0,59.0,8.0
6145,79091,2018,28.0,21.0,115.0,156.0,520.0,128.0
6146,79132,2018,30.0,28.0,179.0,296.0,1942.0,1259.0
6147,79134,2018,16.0,8.0,52.0,28.0,52.0,17.0
6148,79139,2018,11.0,9.0,50.0,48.0,74.0,10.0
6149,79185,2018,6.0,1.0,44.0,54.0,96.0,17.0
6150,79224,2018,11.0,10.0,71.0,34.0,84.0,6.0
6151,79242,2018,7.0,,11.0,13.0,65.0,7.0
6152,79251,2018,5.0,5.0,10.0,13.0,20.0,7.0
6153,79274,2018,1.0,,6.0,7.0,33.0,11.0
6154,79293,2018,16.0,9.0,82.0,72.0,170.0,28.0
6155,79428,2018,1.0,6.0,34.0,19.0,26.0,6.0
6156,79463,2018,,,4.0,6.0,5.0,1.0
6157,79515,2018,,,,1.0,1.0,
6158,79553,2018,2.0,1.0,10.0,10.0,48.0,15.0
6159,79572,2018,,,4.0,5.0,7.0,1.0
6160,79588,2018,1.0,2.0,6.0,4.0,29.0,8.0
6161,79592,2018,5.0,10.0,65.0,65.0,157.0,41.0
6162,79677,2018,,,1.0,1.0,6.0,2.0
6163,79695,2018,8.0,10.0,100.0,65.0,103.0,19.0
6164,79702,2018,13.0,21.0,88.0,115.0,527.0,168.0
6165,79720,2018,,,2.0,6.0,33.0,5.0
6166,79769,2018,,,,2.0,4.0,
6167,79796,2018,,1.0,6.0,6.0,16.0,1.0
6168,79824,2018,,,1.0,2.0,3.0,
6169,79860,2018,,,5.0,4.0,8.0,
6170,79879,2018,4.0,3.0,18.0,6.0,11.0,3.0
6171,79895,2018,1.0,,8.0,2.0,6.0,2.0
6172,79974,2018,,,1.0,,,
6173,79987,2018,,,1.0,2.0,2.0,1.0
6174,80026,2018,,,1.0,2.0,,
6175,80094,2018,2.0,,16.0,4.0,10.0,4.0
6176,80126,2018,1.0,3.0,6.0,23.0,24.0,4.0
6177,80166,2018,9.0,1.0,22.0,27.0,27.0,7.0
6178,80185,2018,1.0,,,,6.0,1.0
6179,80204,2018,,,,1.0,,
6180,80219,2018,10.0,3.0,44.0,40.0,62.0,12.0
6181,80222,2018,1.0,2.0,6.0,6.0,12.0,6.0
6182,80241,2018,,,6.0,1.0,6.0,
6183,80324,2018,,,,1.0,,
6184,80350,2018,5.0,5.0,7.0,4.0,5.0,
6185,80363,2018,11.0,4.0,46.0,28.0,41.0,13.0
6186,80376,2018,,,,,1.0,
6187,80398,2018,,1.0,5.0,2.0,6.0,4.0
6188,80454,2018,,,1.0,,,
6189,80463,2018,11.0,13.0,123.0,192.0,775.0,158.0
6190,80469,2018,1.0,,1.0,3.0,8.0,4.0
6191,80489,2018,5.0,2.0,31.0,55.0,235.0,42.0
6192,80549,2018,8.0,15.0,68.0,117.0,364.0,86.0
6193,80551,2018,3.0,3.0,28.0,13.0,24.0,13.0
6194,80553,2018,,1.0,2.0,,6.0,
6195,80572,2018,,1.0,1.0,4.0,10.0,1.0
6196,80586,2018,1.0,,8.0,10.0,42.0,14.0
6197,80588,2018,,1.0,,1.0,2.0,
6198,80590,2018,1.0,2.0,20.0,9.0,21.0,1.0
6199,80615,2018,2.0,2.0,18.0,26.0,53.0,4.0
6200,80617,2018,,1.0,9.0,2.0,1.0,
6201,80693,2018,3.0,2.0,20.0,20.0,83.0,15.0
6202,80775,2018,,,,2.0,3.0,
6203,80779,2018,,,,3.0,,
6204,80831,2018,3.0,3.0,13.0,12.0,43.0,12.0
6205,80834,2018,,,,1.0,2.0,
6206,80839,2018,1.0,,9.0,6.0,17.0,8.0
6207,80846,2018,11.0,2.0,29.0,27.0,40.0,9.0
6208,80858,2018,1.0,,10.0,3.0,12.0,2.0
6209,80860,2018,2.0,4.0,25.0,14.0,62.0,23.0
6210,80862,2018,,,2.0,11.0,18.0,2.0
6211,80864,2018,,,3.0,7.0,9.0,1.0
6212,80880,2018,1.0,,4.0,5.0,2.0,1.0
6213,80906,2018,,,8.0,7.0,66.0,23.0
6214,80917,2018,1.0,1.0,14.0,16.0,33.0,2.0
6215,80928,2018,1.0,,1.0,1.0,2.0,1.0
6216,80939,2018,,,,2.0,7.0,1.0
6217,80941,2018,,,3.0,2.0,3.0,
6218,80969,2018,1.0,1.0,11.0,17.0,74.0,15.0
6219,81018,2018,,,2.0,7.0,23.0,2.0
6220,81080,2018,,,,1.0,,
6221,81083,2018,,,2.0,1.0,1.0,
6222,81111,2018,,,,,1.0,
6223,81132,2018,2.0,3.0,9.0,3.0,10.0,3.0
6224,81138,2018,,,,,2.0,1.0
6225,81140,2018,,,2.0,5.0,10.0,2.0
6226,81156,2018,9.0,4.0,8.0,14.0,28.0,9.0
6227,81158,2018,,,2.0,6.0,25.0,5.0
6228,81162,2018,,,,1.0,,
6229,81180,2018,,1.0,2.0,1.0,4.0,
6230,81182,2018,,,1.0,1.0,3.0,
6231,81191,2018,,,1.0,1.0,8.0,2.0
6232,81229,2018,5.0,3.0,68.0,85.0,280.0,74.0
6233,81257,2018,,1.0,,2.0,11.0,2.0
6234,81270,2018,,,1.0,2.0,,
6235,81383,2018,,,2.0,3.0,8.0,
6236,81385,2018,,,2.0,1.0,4.0,1.0
6237,81417,2018,6.0,4.0,23.0,19.0,34.0,7.0
6238,81424,2018,,,,1.0,2.0,
6239,81427,2018,,1.0,1.0,,,
6240,81451,2018,,1.0,,,,
6241,81456,2018,1.0,,3.0,2.0,17.0,3.0
6242,81512,2018,1.0,,7.0,6.0,10.0,
6243,81516,2018,,,3.0,7.0,8.0,
6244,81520,2018,,,3.0,4.0,8.0,3.0
6245,81535,2018,10.0,4.0,11.0,15.0,32.0,3.0
6246,81537,2018,7.0,8.0,49.0,51.0,106.0,20.0
6247,81562,2018,11.0,15.0,63.0,115.0,401.0,47.0
6248,81564,2018,15.0,12.0,103.0,78.0,291.0,75.0
6249,81591,2018,11.0,25.0,117.0,126.0,730.0,187.0
6250,81637,2018,,,1.0,1.0,,
6251,81639,2018,,,2.0,,,
6252,81641,2018,,,4.0,5.0,21.0,1.0
6253,81711,2018,2.0,,4.0,2.0,3.0,
6254,81725,2018,,,1.0,1.0,3.0,
6255,81731,2018,,,2.0,,3.0,
6256,81751,2018,,,3.0,3.0,11.0,1.0
6257,81782,2018,2.0,1.0,28.0,36.0,87.0,11.0
6258,81784,2018,1.0,1.0,11.0,10.0,29.0,4.0
6259,81786,2018,,3.0,1.0,5.0,13.0,6.0
6260,81788,2018,2.0,1.0,12.0,20.0,78.0,10.0
6261,81791,2018,1.0,,5.0,9.0,14.0,
6262,81802,2018,,,1.0,,,
6263,81804,2018,,,4.0,5.0,12.0,1.0
6264,81817,2018,1.0,,2.0,,7.0,3.0
6265,81819,2018,,1.0,4.0,8.0,33.0,10.0
6266,81831,2018,,,,,1.0,
6267,81834,2018,38.0,23.0,116.0,155.0,783.0,399.0
6268,81845,2018,6.0,8.0,64.0,134.0,738.0,193.0
6269,81847,2018,13.0,12.0,92.0,125.0,439.0,133.0
6270,81906,2018,,,1.0,,,
6271,81932,2018,1.0,1.0,17.0,32.0,254.0,29.0
6272,81949,2018,,,,,1.0,
6273,82005,2018,,,,1.0,,
6274,82011,2018,,,1.0,,,
6275,82022,2018,,,,,3.0,1.0
6276,82037,2018,,,,1.0,3.0,2.0
6277,82053,2018,,,2.0,3.0,3.0,
6278,82093,2018,1.0,1.0,3.0,4.0,5.0,1.0
6279,82095,2018,3.0,4.0,17.0,10.0,9.0,
6280,82097,2018,,,,,5.0,
6281,82102,2018,,,,,1.0,
6282,82167,2018,3.0,3.0,23.0,32.0,72.0,10.0
6283,82169,2018,8.0,7.0,62.0,57.0,104.0,24.0
6284,82173,2018,,2.0,4.0,,6.0,
6285,82202,2018,11.0,12.0,45.0,28.0,76.0,7.0
6286,82209,2018,,,,,1.0,3.0
6287,82242,2018,,,1.0,1.0,8.0,
6288,82244,2018,1.0,,4.0,1.0,6.0,
6289,82324,2018,,,1.0,,2.0,
6290,82360,2018,,,,1.0,2.0,
6291,82366,2018,,,2.0,1.0,3.0,1.0
6292,82378,2018,2.0,1.0,11.0,5.0,4.0,
6293,82447,2018,,1.0,2.0,,2.0,1.0
6294,82459,2018,2.0,2.0,45.0,65.0,400.0,66.0
6295,82461,2018,19.0,10.0,115.0,112.0,211.0,30.0
6296,82463,2018,,1.0,1.0,,16.0,1.0
6297,82499,2018,1.0,,8.0,3.0,7.0,
6298,82527,2018,1.0,,3.0,,12.0,1.0
6299,82534,2018,,,3.0,5.0,10.0,2.0
6300,82667,2018,6.0,,13.0,10.0,75.0,12.0
6301,82703,2018,,,2.0,2.0,,
6302,82744,2018,2.0,2.0,15.0,8.0,16.0,3.0
6303,82765,2018,,,1.0,1.0,3.0,
6304,82767,2018,,1.0,4.0,4.0,14.0,
6305,82842,2018,,,1.0,1.0,,
6306,82852,2018,13.0,7.0,34.0,23.0,25.0,6.0
6307,82854,2018,3.0,6.0,28.0,8.0,8.0,1.0
6308,82926,2018,,,,,2.0,
6309,82928,2018,,,1.0,,,1.0
6310,82931,2018,,1.0,,1.0,6.0,
6311,83004,2018,,,1.0,,3.0,
6312,83067,2018,,,3.0,,2.0,
6313,83086,2018,1.0,2.0,8.0,9.0,28.0,12.0
6314,83132,2018,2.0,2.0,13.0,20.0,92.0,35.0
6315,83134,2018,6.0,6.0,32.0,40.0,260.0,69.0
6316,83138,2018,,,1.0,,,
6317,83177,2018,3.0,3.0,4.0,1.0,3.0,
6318,83180,2018,,,1.0,1.0,1.0,
6319,83264,2018,,,1.0,3.0,7.0,1.0
6320,83270,2018,,,3.0,,7.0,1.0
6321,83293,2018,,1.0,3.0,1.0,4.0,1.0
6322,83302,2018,,,4.0,5.0,6.0,1.0
6323,83332,2018,,,1.0,2.0,2.0,
6324,83369,2018,,1.0,5.0,6.0,35.0,8.0
6325,83374,2018,1.0,,,3.0,4.0,
6326,83450,2018,,,,1.0,3.0,
6327,83478,2018,,,1.0,1.0,3.0,
6328,83525,2018,,,2.0,3.0,7.0,2.0
6329,83619,2018,,,1.0,,1.0,
6330,83803,2018,1.0,2.0,7.0,6.0,34.0,10.0
6331,83827,2018,,1.0,,1.0,7.0,
6332,83912,2018,1.0,1.0,2.0,1.0,2.0,
6333,83976,2018,,,,9.0,18.0,3.0
6334,84116,2018,,,,,7.0,
6335,84128,2018,,,,1.0,2.0,
6336,84137,2018,,,,1.0,2.0,
6337,84156,2018,,,,,19.0,5.0
6338,84160,2018,,,,,1.0,
6339,84189,2018,3.0,,9.0,12.0,17.0,4.0
6340,84234,2018,1.0,1.0,,,4.0,2.0
6341,84240,2018,,1.0,2.0,1.0,9.0,
6342,84242,2018,1.0,,,2.0,3.0,1.0
6343,84276,2018,,,,,1.0,
6344,84407,2018,,,,2.0,2.0,
6345,84444,2018,,,,,1.0,1.0
6346,84506,2018,,,,1.0,,
6347,84532,2018,,,,1.0,,
6348,84570,2018,,,2.0,1.0,,
6349,84621,2018,1.0,1.0,4.0,1.0,,1.0
6350,84696,2018,1.0,,,1.0,1.0,
6351,84732,2018,,,3.0,3.0,3.0,
6352,84770,2018,,,,,4.0,3.0
6353,84775,2018,,,1.0,1.0,6.0,1.0
6354,84880,2018,,,1.0,1.0,,
6355,84952,2018,,,2.0,8.0,21.0,5.0
6356,84957,2018,,,1.0,2.0,2.0,1.0
6357,84980,2018,,,1.0,2.0,5.0,
6358,85007,2018,,1.0,4.0,2.0,7.0,
6359,85129,2018,,,,,2.0,
6360,85190,2018,1.0,,1.0,,,1.0
6361,85211,2018,,1.0,1.0,1.0,,1.0
6362,85291,2018,,,,1.0,,
6363,85295,2018,1.0,,,2.0,,2.0
6364,85305,2018,,,,1.0,1.0,
6365,85342,2018,2.0,,6.0,12.0,50.0,8.0
6366,85365,2018,,,,,,1.0
6367,85372,2018,,1.0,2.0,2.0,5.0,
6368,85394,2018,,,3.0,4.0,20.0,5.0
6369,85401,2018,1.0,1.0,17.0,15.0,37.0,6.0
6370,85412,2018,1.0,,9.0,12.0,37.0,2.0
6371,85540,2018,,,2.0,,1.0,
6372,85763,2018,,,,1.0,2.0,
6373,85774,2018,2.0,2.0,3.0,5.0,59.0,18.0
6374,85780,2018,4.0,1.0,3.0,4.0,9.0,5.0
6375,85788,2018,7.0,5.0,38.0,36.0,126.0,37.0
6376,85790,2018,1.0,2.0,3.0,1.0,8.0,1.0
6377,85885,2018,2.0,5.0,8.0,2.0,8.0,6.0
6378,86000,2018,,,3.0,4.0,29.0,6.0
6379,86028,2018,,,3.0,,1.0,
6380,86096,2018,,,,,3.0,
6381,86137,2018,,1.0,,,,
6382,86142,2018,1.0,1.0,3.0,11.0,37.0,8.0
6383,86233,2018,,,,2.0,1.0,
6384,86244,2018,1.0,,3.0,1.0,5.0,1.0
6385,86277,2018,,,,,2.0,
6386,86279,2018,,1.0,,,4.0,
6387,86300,2018,,,1.0,1.0,2.0,
6388,86345,2018,1.0,1.0,3.0,5.0,42.0,15.0
6389,86408,2018,,,,1.0,,
6390,86432,2018,,,,,1.0,
6391,86546,2018,,,,,1.0,2.0
6392,86576,2018,,,,,1.0,1.0
6393,86578,2018,,,,,6.0,
6394,86626,2018,,,1.0,,,
6395,86642,2018,,,,1.0,,
6396,86717,2018,,,,,1.0,
6397,86723,2018,,,,,2.0,1.0
6398,86725,2018,,,2.0,1.0,,
6399,86750,2018,,,,,1.0,1.0
6400,86762,2018,,,,,3.0,
6401,86775,2018,,,,,1.0,
6402,86781,2018,2.0,2.0,9.0,4.0,72.0,19.0
6403,86876,2018,,,,2.0,,
6404,86892,2018,2.0,,1.0,7.0,34.0,8.0
6405,86922,2018,,,5.0,3.0,6.0,
6406,87000,2018,,,,,1.0,
6407,87047,2018,,,,,1.0,
6408,87079,2018,,,1.0,4.0,5.0,
6409,87096,2018,,,,,1.0,
6410,87098,2018,,,1.0,,,
